30,27311
31,27409
32,27413
33,26696
34,27160
35,25218
36,24257
37,23970
38,23618
39,23716
40,22782
41,23150
42,23952
43,24736
44,25295
45,24197
46,23492
47,23677
48,24040
49,26281
50,26956
51,27788
52,28526
53,29234
54,29353
55,28193
56,28353
57,28338
58,27880
59,27861
60,26896
61,26494
62,25454
63,25016
64,24886
65,24108
66,23822
67,24387
68,18432
69,18140
70,17484
71,17433
72,15425
73,14229
74,13380
75,12767
76,11925
77,11049
78,10444
79,9873
80,8661
81,8060
82,7768
83,7168
84,6927
85,37373
0,239804
1,238674
2,236580
3,239574
4,229959
5,224161
6,229386
7,229297
8,228161
9,229158
10,231483
11,231546
12,231472
13,236825
14,242279
15,240576
16,242974
17,246995
18,264080
19,267138
20,275985
21,280724
22,279483
23,294078
24,304970
25,297674
26,295943
27,291217
28,290449
29,291785
30,276351
31,277091
32,274014
33,265920
34,276159
35,255975
36,249349
37,246657
38,237549
39,248225
40,236152
41,236953
42,247848
43,265867
44,278601
45,264583
46,261805
47,263165
48,271234
49,288126
50,289596
51,286942
52,282660
53,285640
54,293617
55,280823
56,276827
57,271857
58,261943
59,260980
60,245918
61,235915
62,226455
63,220662
64,218098
65,208204
66,202733
67,210558
68,157351
69,154056
70,146440
71,152586
72,133078
73,120644
74,116247
75,108761
76,105354
77,97554
78,92681
79,89207
80,80299
81,78011
82,74429
83,71279
84,69440
85,429182
0,119904
1,120678
2,120244
3,121904
4,124746
5,126215
6,129798
7,130534
8,129641
9,128707
10,129294
11,128013
12,128730
13,132432
14,133395
15,129456
16,127669
17,126179
18,129846
19,133365
20,134065
21,134896
22,136617
23,137095
24,135549
25,131491
26,126721
27,123719
28,123741
29,124449
30,120332
31,123945
32,124902
33,124784
34,128297
35,123155
36,123695
37,123333
38,120065
39,125056
40,123747
41,127836
42,134751
43,142855
44,141857
45,134040
46,130906
47,130748
48,131800
49,138256
50,140677
51,140211
52,138720
53,139262
54,139554
55,135129
56,134088
57,132928
58,128795
59,127255
60,123685
61,119672
62,116647
63,113273
64,110923
65,109595
66,110589
67,115366
68,85593
69,84326
70,81824
71,82985
72,71414
73,65456
74,60635
75,56438
76,53722
77,49174
78,47172
79,45071
80,39490
81,37567
82,35134
83,31609
84,29820
85,170382
0,10788
1,10400
2,10239
3,9915
4,9674
5,9798
6,9908
7,9895
8,9565
9,9227
10,8931
11,8707
12,8498
13,8425
14,8474
15,8512
16,8643
17,8928
18,9952
19,12829
20,12925
21,13497
22,14918
23,14131
24,12893
25,12053
26,10566
27,10389
28,10790
29,10627
30,10342
31,10414
32,10375
33,9802
34,9713
35,9074
36,8862
37,8302
38,7942
39,7877
40,7523
41,7432
42,7706
43,8076
44,8144
45,7944
46,7770
47,7806
48,8103
49,8735
50,9176
51,9630
52,9784
53,10229
54,10357
55,10137
56,10141
57,9964
58,9804
59,9712
60,9257
61,9015
62,8666
63,7998
64,7524
65,7163
66,6831
67,7060
68,5280
69,5248
70,5134
71,5076
72,4425
73,4114
74,3878
75,3782
76,3725
77,3625
78,3489
79,3413
80,3193
81,3091
82,2944
83,2843
84,2725
85,17959
0,137250
1,138067
2,137573
3,138135
4,139551
5,141933
6,145353
7,147075
8,147378
9,146395
10,148835
11,147792
12,148944
13,154075
14,156493
15,154084
16,155156
17,154215
18,152297
19,156623
20,155215
21,156048
22,159561
23,158499
24,159854
25,154338
26,151510
27,146822
28,146516
29,147370
30,140126
31,142735
32,144099
33,145030
34,147802
35,139950
36,136497
37,134607
38,131021
39,135926
40,131998
41,135847
42,145166
43,156227
44,157012
45,148916
46,146292
47,148157
48,151017
49,160945
50,165432
51,165588
52,168432
53,172712
54,174482
55,172479
56,174592
57,172218
58,165331
59,163589
60,156450
61,150315
62,145514
63,140255
64,135454
65,131852
66,129949
67,136969
68,94839
69,91455
70,89985
71,96161
72,85063
73,77202
74,72283
75,69175
76,66855
77,61606
78,58568
79,56114
80,49707
81,48046
82,46046
83,44345
84,42020
85,250929
0,52631
1,52975
2,52808
3,53484
4,53576
5,53617
6,54556
7,54550
8,53517
9,53409
10,53216
11,52355
12,52132
13,52265
14,52710
15,52258
16,51915
17,50677
18,49256
19,51610
20,53397
21,54484
22,58460
23,59533
24,57857
25,53927
26,51244
27,50424
28,51905
29,53330
30,52107
31,53858
32,53256
33,52080
34,53097
35,48829
36,47260
37,46846
38,45177
39,46900
40,44344
41,44941
42,46275
43,48370
44,49072
45,45801
46,44251
47,43867
48,44613
49,48986
50,50668
51,51882
52,52258
53,53186
54,54271
55,51751
56,51491
57,51440
58,49837
59,49715
60,47841
61,45714
62,43682
63,42333
64,41366
65,40168
66,39641
67,41915
68,31040
69,31503
70,31079
71,30702
72,27180
73,25162
74,24308
75,22686
76,21418
77,19572
78,18604
79,18290
80,16311
81,15294
82,14147
83,13040
84,12379
85,68092
0,45383
1,45482
2,45662
3,46333
4,46603
5,47257
6,48680
7,48946
8,48227
9,47774
10,47989
11,47557
12,47138
13,48253
14,49391
15,48883
16,48818
17,49646
18,48714
19,48290
20,49721
21,51008
22,53683
23,56593
24,56362
25,54553
26,52356
27,51768
28,53240
29,54098
30,53844
31,54980
32,55691
33,55591
34,56634
35,53137
36,52669
37,52114
38,50351
39,51182
40,49032
41,48647
42,50464
43,53639
44,54504
45,51329
46,48555
47,47721
48,48020
49,50185
50,51427
51,52284
52,52934
53,54417
54,55112
55,53752
56,54628
57,55814
58,54673
59,55701
60,55642
61,55012
62,53150
63,51586
64,50663
65,49063
66,48191
67,50450
68,36462
69,36038
70,35057
71,35296
72,30332
73,27418
74,25701
75,23813
76,22231
77,20506
78,19016
79,17846
80,15961
81,15242
82,14557
83,14008
84,13159
85,83540
0,141898
1,143046
2,143081
3,144165
4,142894
5,143945
6,148173
7,148922
8,149402
9,149241
10,151442
11,150855
12,151179
13,155202
14,159350
15,157791
16,159203
17,161104
18,172897
19,184687
20,179090
21,176297
22,170941
23,167702
24,174049
25,173047
26,172875
27,170220
28,166626
29,164656
30,157334
31,159859
32,158480
33,156312
34,158056
35,149741
36,146761
37,143962
38,139754
39,144237
40,141847
41,146523
42,156828
43,169230
44,171668
45,165962
46,165229
47,168158
48,172491
49,183166
50,186541
51,185968
52,188239
53,193404
54,194435
55,193124
56,194949
57,192417
58,184778
59,183136
60,176443
61,170618
62,164238
63,157096
64,150784
65,146488
66,146703
67,155749
68,109177
69,106179
70,106427
71,113061
72,97715
73,88281
74,82889
75,79506
76,77109
77,71569
78,69068
79,66589
80,59948
81,58752
82,58138
83,56350
84,53594
85,331229
0,10981
1,10891
2,11061
3,11038
4,10925
5,10942
6,11549
7,11539
8,11872
9,11900
10,12209
11,12048
12,12144
13,12219
14,12596
15,12684
16,12918
17,13336
18,16816
19,18733
20,18187
21,17439
22,15489
23,14773
24,15053
25,15022
26,15369
27,14274
28,13721
29,13555
30,13131
31,13015
32,13079
33,12891
34,13093
35,12320
36,12061
37,11632
38,11390
39,11945
40,11734
41,12021
42,12658
43,13775
44,14410
45,13906
46,14135
47,14390
48,14722
49,15592
50,15666
51,15602
52,15999
53,16134
54,16045
55,15722
56,15923
57,15642
58,15212
59,14910
60,14150
61,13578
62,12943
63,12286
64,11991
65,11605
66,11152
67,12319
68,8886
69,8671
70,8329
71,8682
72,7307
73,6553
74,6147
75,5816
76,5609
77,5279
78,5036
79,4863
80,4483
81,4541
82,4194
83,4201
84,4165
85,28309
0,57439
1,57076
2,57999
3,58030
4,59975
5,60673
6,62456
7,63155
8,61415
9,60512
10,60375
11,59820
12,59939
13,61650
14,62829
15,61027
16,60445
17,59785
18,60771
19,63894
20,64459
21,65908
22,67515
23,69769
24,70719
25,67519
26,63730
27,60972
28,60033
29,60181
30,59089
31,60071
32,60241
33,60013
34,61183
35,58560
36,57685
37,56768
38,54805
39,56717
40,56393
41,58398
42,61046
43,64524
44,64320
45,61507
46,59959
47,60300
48,62139
49,66113
50,67652
51,67153
52,66675
53,67854
54,67934
55,65928
56,66588
57,66266
58,64311
59,64543
60,62957
61,61510
62,60229
63,59484
64,59361
65,58430
66,59228
67,61528
68,45962
69,45631
70,44157
71,44573
72,38728
73,35205
74,32729
75,29649
76,28012
77,25295
78,24016
79,22744
80,19942
81,18742
82,17146
83,15568
84,14196
85,80384
0,12313
1,12291
2,12034
3,12127
4,11845
5,11900
6,12257
7,12247
8,11960
9,11784
10,11601
11,11190
12,10874
13,10958
14,11184
15,11294
16,11215
17,11333
18,11267
19,12583
20,12346
21,12484
22,12848
23,11797
24,11139
25,10792
26,10990
27,10986
28,10872
29,11361
30,11078
31,11055
32,11142
33,11074
34,11158
35,10254
36,9889
37,9697
38,9391
39,9299
40,8829
41,8877
42,9260
43,9730
44,9754
45,9372
46,9240
47,9533
48,9689
49,10481
50,11225
51,11524
52,11721
53,12204
54,12258
55,11846
56,11873
57,11804
58,11649
59,11583
60,11370
61,10832
62,10691
63,10324
64,9810
65,9378
66,9048
67,8833
68,6623
69,6591
70,6453
71,6614
72,5623
73,5150
74,5035
75,4757
76,4528
77,4443
78,4392
79,4089
80,3789
81,3685
82,3604
83,3427
84,3290
85,20871
0,79506
1,79722
2,80822
3,79294
4,81087
5,81504
6,84792
7,84590
8,83965
9,82835
10,83586
11,83253
12,83393
13,85217
14,86681
15,85414
16,84884
17,83981
18,82077
19,82577
20,86141
21,88254
22,93090
23,97719
24,95296
25,90062
26,85905
27,83059
28,83423
29,84388
30,81954
31,84740
32,84421
33,84785
34,86560
35,82404
36,81329
37,80442
38,77663
39,81430
40,80119
41,82230
42,86233
43,91803
44,91826
45,86095
46,83052
47,83852
48,85992
49,91859
50,93463
51,92828
52,92133
53,92726
54,93400
55,90948
56,90514
57,90752
58,87612
59,87007
60,84951
61,80795
62,78246
63,76324
64,75019
65,74807
66,74548
67,77971
68,56412
69,56504
70,55050
71,55977
72,48658
73,44389
74,41982
75,39083
76,36910
77,33040
78,32068
79,30102
80,26499
81,25105
82,23569
83,21553
84,20333
85,111140
0,387632
1,389728
2,387232
3,394377
4,397244
5,395842
6,406018
7,404886
8,402292
9,401808
10,401115
11,396355
12,393698
13,398765
14,400638
15,389146
16,384697
17,384057
18,370589
19,367740
20,373679
21,379804
22,399039
23,406343
24,405007
25,392094
26,386483
27,384587
28,387271
29,390032
30,380823
31,389627
32,388740
33,387440
34,390961
35,366194
36,359153
37,358087
38,352753
39,359492
40,350408
41,353488
42,363827
43,374862
44,371677
45,348608
46,338089
47,331920
48,333973
49,349760
50,353713
51,354240
52,350991
53,351489
54,352821
55,337829
56,332242
57,327045
58,313801
59,307984
60,292596
61,280298
62,265530
63,255927
64,248595
65,238944
66,235055
67,240258
68,181980
69,179610
70,173267
71,169415
72,148143
73,137960
74,128869
75,118910
76,113329
77,103861
78,98965
79,95107
80,84996
81,79588
82,74472
83,69237
84,65613
85,361502
0,50629
1,50858
2,49147
3,50373
4,51124
5,52285
6,53101
7,52876
8,52082
9,51852
10,51206
11,50689
12,48996
13,49110
14,49158
15,47568
16,46830
17,46231
18,43796
19,41907
20,42898
21,46145
22,51835
23,55732
24,50049
25,45912
26,42273
27,39894
28,41026
29,43465
30,43143
31,44951
32,45679
33,45676
34,46320
35,44414
36,43618
37,42832
38,39945
39,38596
40,35963
41,35005
42,34778
43,35321
44,34394
45,31753
46,30428
47,29844
48,29008
49,29559
50,30317
51,31170
52,31293
53,31384
54,31405
55,30489
56,30397
57,30298
58,29204
59,28751
60,27842
61,26810
62,25312
63,24099
64,23333
65,22528
66,21890
67,22363
68,16441
69,16443
70,16739
71,16583
72,14077
73,13011
74,12325
75,11388
76,10990
77,10110
78,9705
79,9223
80,8237
81,7836
82,7327
83,6875
84,6411
85,34758
0,6023
1,6053
2,6171
3,6165
4,6005
5,6190
6,6511
7,6770
8,6607
9,6804
10,6881
11,7056
12,6956
13,7048
14,7440
15,7470
16,7659
17,7777
18,9613
19,11558
20,11161
21,10624
22,9382
23,7979
24,7167
25,6892
26,7230
27,7165
28,7014
29,7285
30,7091
31,7191
32,7171
33,7201
34,7378
35,6966
36,6842
37,6787
38,6535
39,6969
40,6708
41,6842
42,7271
43,8071
44,8401
45,8077
46,7900
47,8282
48,8562
49,9096
50,9484
51,9756
52,9856
53,10294
54,10204
55,10195
56,10357
57,10233
58,10004
59,9949
60,9673
61,9383
62,9106
63,8876
64,8434
65,8275
66,8148
67,8402
68,5938
69,6065
70,5806
71,6054
72,4922
73,4574
74,4133
75,3843
76,3697
77,3326
78,3157
79,3025
80,2841
81,2710
82,2527
83,2360
84,2289
85,14107
0,103122
1,103214
2,103381
3,103250
4,101926
5,101142
6,105010
7,104877
8,104259
9,104472
10,104431
11,103666
12,102897
13,105004
14,106230
15,103976
16,103735
17,104509
18,108512
19,111951
20,113407
21,116432
22,116143
23,115418
24,116276
25,113920
26,112314
27,113040
28,113831
29,113842
30,110469
31,112367
32,113407
33,112255
34,113678
35,107387
36,104483
37,103390
38,99974
39,103046
40,100378
41,102673
42,108658
43,114731
44,115605
45,110738
46,109076
47,109552
48,112357
49,119878
50,122710
51,121901
52,120185
53,120923
54,120917
55,117136
56,115973
57,113740
58,109336
59,107531
60,103116
61,99072
62,93877
63,91088
64,88971
65,87629
66,86635
67,90984
68,66445
69,65138
70,63459
71,64840
72,55632
73,50497
74,47623
75,44091
76,41786
77,38180
78,35715
79,34044
80,30233
81,29134
82,27080
83,25075
84,23826
85,138840
0,88662
1,89670
2,89089
3,89847
4,89302
5,89857
6,91645
7,90943
8,88953
9,88262
10,87813
11,86762
12,85982
13,88187
14,89340
15,88787
16,89644
17,89976
18,86207
19,84057
20,86931
21,89901
22,96907
23,103336
24,104282
25,101723
26,99833
27,98211
28,99124
29,100950
30,98160
31,100048
32,100495
33,99291
34,99990
35,93929
36,91202
37,90597
38,87769
39,89305
40,85758
41,85725
42,89384
43,96143
44,98492
45,93350
46,89369
47,87723
48,88133
49,93267
50,96390
51,97855
52,97833
53,99705
54,100044
55,97537
56,97471
57,97420
58,94931
59,94812
60,92253
61,89781
62,85039
63,82533
64,79931
65,77486
66,76722
67,79512
68,58479
69,57588
70,55898
71,55413
72,47348
73,42468
74,39405
75,36655
76,34773
77,31674
78,29404
79,27735
80,25203
81,23903
82,22497
83,21530
84,20374
85,128688
0,20347
1,20610
2,20689
3,20568
4,20271
5,20347
6,21271
7,21222
8,20994
9,21037
10,21135
11,21208
12,21215
13,21562
14,22243
15,21775
16,21845
17,21808
18,22484
19,23237
20,23840
21,24540
22,25234
23,25775
24,25237
25,22920
26,21535
27,21031
28,21112
29,21037
30,21060
31,21844
32,21999
33,22250
34,23647
35,22402
36,22480
37,22121
38,21463
39,22656
40,21804
41,22626
42,23949
43,24842
44,25003
45,23557
46,23286
47,23401
48,23888
49,25519
50,25870
51,25804
52,26076
53,26796
54,27509
55,27490
56,28314
57,28181
58,27301
59,27792
60,27093
61,26773
62,26278
63,25767
64,25482
65,25427
66,24510
67,25481
68,17984
69,17926
70,17204
71,18076
72,15789
73,14668
74,13699
75,13251
76,12775
77,11550
78,10876
79,10444
80,8911
81,8483
82,7984
83,7598
84,7241
85,38735
0,66880
1,67497
2,68626
3,68738
4,69627
5,70551
6,72533
7,73585
8,73195
9,72939
10,74081
11,73043
12,73086
13,74551
14,76212
15,75123
16,74928
17,74993
18,75724
19,81945
20,83498
21,83992
22,85374
23,78582
24,73608
25,70110
26,69148
27,69685
28,72777
29,74928
30,72668
31,74292
32,74674
33,74657
34,76246
35,71120
36,69210
37,67876
38,65534
39,67299
40,64473
41,65085
42,68786
43,74696
44,75857
45,73164
46,72819
47,75205
48,77317
49,82310
50,84477
51,85640
52,86966
53,89148
54,89091
55,86614
56,86261
57,84321
58,80987
59,81031
60,77686
61,74686
62,72598
63,69569
64,66590
65,63825
66,61506
67,63905
68,46635
69,45887
70,44705
71,46525
72,40463
73,36548
74,34233
75,33099
76,31866
77,29642
78,28419
79,26896
80,24017
81,23596
82,22805
83,22069
84,21131
85,128096
0,7614
1,7608
2,7506
3,7642
4,7801
5,7984
6,8250
7,8262
8,8018
9,7732
10,7627
11,7486
12,7288
13,7299
14,7400
15,7637
16,7748
17,7421
18,6971
19,7751
20,7792
21,7891
22,8406
23,8735
24,8834
25,8433
26,7892
27,7936
28,8066
29,8286
30,8236
31,8114
32,8157
33,8186
34,8040
35,7706
36,7244
37,7079
38,6670
39,7015
40,6488
41,6500
42,6490
43,7068
44,7072
45,6498
46,6335
47,6358
48,6535
49,6982
50,7559
51,7687
52,7985
53,8546
54,8724
55,8465
56,8571
57,8811
58,8602
59,8539
60,8246
61,7926
62,7525
63,7227
64,6894
65,6757
66,6324
67,6403
68,4621
69,4607
70,4426
71,4503
72,3870
73,3495
74,3376
75,3062
76,2935
77,2703
78,2457
79,2341
80,2168
81,1980
82,1915
83,1887
84,1764
85,10047
